Symbol,action,shares,price,commission,date
TGP^B,buy,1,1,1,10/22/2018
TOO,buy,1,1,1,10/22/2018
TOO^A,buy,1,1,1,10/22/2018
TOO^B,buy,1,1,1,10/22/2018
TOO^E,buy,1,1,1,10/22/2018
TNK,buy,1,1,1,10/22/2018
GCI,buy,1,1,1,10/22/2018
TGNA,buy,1,1,1,10/22/2018
TRC,buy,1,1,1,10/22/2018
HQH,buy,1,1,1,10/22/2018
THQ,buy,1,1,1,10/22/2018
HQL,buy,1,1,1,10/22/2018
THW,buy,1,1,1,10/22/2018
TDOC,buy,1,1,1,10/22/2018
TLRA,buy,1,1,1,10/22/2018
TEO,buy,1,1,1,10/22/2018
TI,buy,1,1,1,10/22/2018
TI.A,buy,1,1,1,10/22/2018
TDY,buy,1,1,1,10/22/2018
TFX,buy,1,1,1,10/22/2018
VIV,buy,1,1,1,10/22/2018
TEF,buy,1,1,1,10/22/2018
TDA,buy,1,1,1,10/22/2018
TDE,buy,1,1,1,10/22/2018
TDI,buy,1,1,1,10/22/2018
TDJ,buy,1,1,1,10/22/2018
TDS,buy,1,1,1,10/22/2018
TU,buy,1,1,1,10/22/2018
TDF,buy,1,1,1,10/22/2018
EMF,buy,1,1,1,10/22/2018
TEI,buy,1,1,1,10/22/2018
GIM,buy,1,1,1,10/22/2018
TPX,buy,1,1,1,10/22/2018
TS,buy,1,1,1,10/22/2018
THC,buy,1,1,1,10/22/2018
TNC,buy,1,1,1,10/22/2018
TEN,buy,1,1,1,10/22/2018
TVC,buy,1,1,1,10/22/2018
TVE,buy,1,1,1,10/22/2018
TDC,buy,1,1,1,10/22/2018
TER,buy,1,1,1,10/22/2018
TEX,buy,1,1,1,10/22/2018
TX,buy,1,1,1,10/22/2018
TRNO,buy,1,1,1,10/22/2018
TTI,buy,1,1,1,10/22/2018
TEVA,buy,1,1,1,10/22/2018
TPL,buy,1,1,1,10/22/2018
TGH,buy,1,1,1,10/22/2018
TXT,buy,1,1,1,10/22/2018
AES,buy,1,1,1,10/22/2018
BX,buy,1,1,1,10/22/2018
CEE,buy,1,1,1,10/22/2018
SCHW,buy,1,1,1,10/22/2018
SCHW^C,buy,1,1,1,10/22/2018
SCHW^D,buy,1,1,1,10/22/2018
COO,buy,1,1,1,10/22/2018
GRX,buy,1,1,1,10/22/2018
GRX^A,buy,1,1,1,10/22/2018
GRX^B,buy,1,1,1,10/22/2018
GDL,buy,1,1,1,10/22/2018
GDL^C,buy,1,1,1,10/22/2018
THG,buy,1,1,1,10/22/2018
THGA,buy,1,1,1,10/22/2018
MSG,buy,1,1,1,10/22/2018
RUBI,buy,1,1,1,10/22/2018
TRV,buy,1,1,1,10/22/2018
VAM,buy,1,1,1,10/22/2018
TMO,buy,1,1,1,10/22/2018
THR,buy,1,1,1,10/22/2018
TPRE,buy,1,1,1,10/22/2018
TSLF,buy,1,1,1,10/22/2018
TCRW,buy,1,1,1,10/22/2018
TCRX.CL,buy,1,1,1,10/22/2018
TCRZ,buy,1,1,1,10/22/2018
TRI,buy,1,1,1,10/22/2018
THO,buy,1,1,1,10/22/2018
TDW,buy,1,1,1,10/22/2018
TDW.WS.A,buy,1,1,1,10/22/2018
TDW.WS.B,buy,1,1,1,10/22/2018
TIER,buy,1,1,1,10/22/2018
TIF,buy,1,1,1,10/22/2018
TLYS,buy,1,1,1,10/22/2018
TSU,buy,1,1,1,10/22/2018
TKR,buy,1,1,1,10/22/2018
TMST,buy,1,1,1,10/22/2018
TWI,buy,1,1,1,10/22/2018
TJX,buy,1,1,1,10/22/2018
TOL,buy,1,1,1,10/22/2018
TR,buy,1,1,1,10/22/2018
BLD,buy,1,1,1,10/22/2018
TMK,buy,1,1,1,10/22/2018
TMK^C,buy,1,1,1,10/22/2018
TTC,buy,1,1,1,10/22/2018
TD,buy,1,1,1,10/22/2018
NDP,buy,1,1,1,10/22/2018
TYG,buy,1,1,1,10/22/2018
NTG,buy,1,1,1,10/22/2018
TTP,buy,1,1,1,10/22/2018
TPZ,buy,1,1,1,10/22/2018
TOT,buy,1,1,1,10/22/2018
TSS,buy,1,1,1,10/22/2018
TOWR,buy,1,1,1,10/22/2018
TSQ,buy,1,1,1,10/22/2018
TM,buy,1,1,1,10/22/2018
TPGH,buy,1,1,1,10/22/2018
TPGH.U,buy,1,1,1,10/22/2018
TPGH.WS,buy,1,1,1,10/22/2018
TRTX,buy,1,1,1,10/22/2018
TSLX,buy,1,1,1,10/22/2018
TAC,buy,1,1,1,10/22/2018
TRP,buy,1,1,1,10/22/2018
TCI,buy,1,1,1,10/22/2018
TDG,buy,1,1,1,10/22/2018
TLP,buy,1,1,1,10/22/2018
RIG,buy,1,1,1,10/22/2018
TGS,buy,1,1,1,10/22/2018
TRU,buy,1,1,1,10/22/2018
TVPT,buy,1,1,1,10/22/2018
TREC,buy,1,1,1,10/22/2018
TG,buy,1,1,1,10/22/2018
THS,buy,1,1,1,10/22/2018
TREX,buy,1,1,1,10/22/2018
TY,buy,1,1,1,10/22/2018
TY^,buy,1,1,1,10/22/2018
TPH,buy,1,1,1,10/22/2018
TRCO,buy,1,1,1,10/22/2018
TNET,buy,1,1,1,10/22/2018
TRN,buy,1,1,1,10/22/2018
TRN$,buy,1,1,1,10/22/2018
TSE,buy,1,1,1,10/22/2018
TPVG,buy,1,1,1,10/22/2018
TPVY,buy,1,1,1,10/22/2018
GTS,buy,1,1,1,10/22/2018
TRTN,buy,1,1,1,10/22/2018
TGI,buy,1,1,1,10/22/2018
TROX,buy,1,1,1,10/22/2018
TBI,buy,1,1,1,10/22/2018
TNP,buy,1,1,1,10/22/2018
TNP^B,buy,1,1,1,10/22/2018
TNP^C,buy,1,1,1,10/22/2018
TNP^D,buy,1,1,1,10/22/2018
TNP^E,buy,1,1,1,10/22/2018
TNP^F,buy,1,1,1,10/22/2018
TUP,buy,1,1,1,10/22/2018
TKC,buy,1,1,1,10/22/2018
TPB,buy,1,1,1,10/22/2018
TRQ,buy,1,1,1,10/22/2018
TPC,buy,1,1,1,10/22/2018
TWLO,buy,1,1,1,10/22/2018
TWTR,buy,1,1,1,10/22/2018
TWO,buy,1,1,1,10/22/2018
TWO^A,buy,1,1,1,10/22/2018
TWO^B,buy,1,1,1,10/22/2018
TWO^C,buy,1,1,1,10/22/2018
TWO^D,buy,1,1,1,10/22/2018
TWO^E,buy,1,1,1,10/22/2018
TYL,buy,1,1,1,10/22/2018
TSN,buy,1,1,1,10/22/2018
USB,buy,1,1,1,10/22/2018
USB^A,buy,1,1,1,10/22/2018
USB^H,buy,1,1,1,10/22/2018
USB^M,buy,1,1,1,10/22/2018
USB^O,buy,1,1,1,10/22/2018
USB^P,buy,1,1,1,10/22/2018
USPH,buy,1,1,1,10/22/2018
SLCA,buy,1,1,1,10/22/2018
USX,buy,1,1,1,10/22/2018
UBS,buy,1,1,1,10/22/2018
UDR,buy,1,1,1,10/22/2018
UGI,buy,1,1,1,10/22/2018
UGP,buy,1,1,1,10/22/2018
UMH,buy,1,1,1,10/22/2018
UMH^B,buy,1,1,1,10/22/2018
UMH^C,buy,1,1,1,10/22/2018
UMH^D,buy,1,1,1,10/22/2018
UA,buy,1,1,1,10/22/2018
UAA,buy,1,1,1,10/22/2018
UFI,buy,1,1,1,10/22/2018
UNF,buy,1,1,1,10/22/2018
UN,buy,1,1,1,10/22/2018
UL,buy,1,1,1,10/22/2018
LTN,buy,1,1,1,10/22/2018
LTN.U,buy,1,1,1,10/22/2018
LTN.WS,buy,1,1,1,10/22/2018
LTN~,buy,1,1,1,10/22/2018
UNP,buy,1,1,1,10/22/2018
UIS,buy,1,1,1,10/22/2018
UNT,buy,1,1,1,10/22/2018
UMC,buy,1,1,1,10/22/2018
UPS,buy,1,1,1,10/22/2018
URI,buy,1,1,1,10/22/2018
USM,buy,1,1,1,10/22/2018
UZA,buy,1,1,1,10/22/2018
UZB,buy,1,1,1,10/22/2018
UZC,buy,1,1,1,10/22/2018
X,buy,1,1,1,10/22/2018
UTX,buy,1,1,1,10/22/2018
UNH,buy,1,1,1,10/22/2018
UTL,buy,1,1,1,10/22/2018
UNVR,buy,1,1,1,10/22/2018
UVV,buy,1,1,1,10/22/2018
UHT,buy,1,1,1,10/22/2018
UHS,buy,1,1,1,10/22/2018
UVE,buy,1,1,1,10/22/2018
UTI,buy,1,1,1,10/22/2018
UNM,buy,1,1,1,10/22/2018
UNMA,buy,1,1,1,10/22/2018
UE,buy,1,1,1,10/22/2018
UBA,buy,1,1,1,10/22/2018
UBP,buy,1,1,1,10/22/2018
UBP^G,buy,1,1,1,10/22/2018
UBP^H,buy,1,1,1,10/22/2018
USFD,buy,1,1,1,10/22/2018
USAC,buy,1,1,1,10/22/2018
USNA,buy,1,1,1,10/22/2018
USDP,buy,1,1,1,10/22/2018
USG,buy,1,1,1,10/22/2018
BIF,buy,1,1,1,10/22/2018
VFC,buy,1,1,1,10/22/2018
EGY,buy,1,1,1,10/22/2018
MTN,buy,1,1,1,10/22/2018
VALE,buy,1,1,1,10/22/2018
VLO,buy,1,1,1,10/22/2018
VLP,buy,1,1,1,10/22/2018
VHI,buy,1,1,1,10/22/2018
VR^A.CL,buy,1,1,1,10/22/2018
VR^B.CL,buy,1,1,1,10/22/2018
VMI,buy,1,1,1,10/22/2018
VVV,buy,1,1,1,10/22/2018
VAR,buy,1,1,1,10/22/2018
VGR,buy,1,1,1,10/22/2018
VVC,buy,1,1,1,10/22/2018
VEC,buy,1,1,1,10/22/2018
VEDL,buy,1,1,1,10/22/2018
VEEV,buy,1,1,1,10/22/2018
VNTR,buy,1,1,1,10/22/2018
VTRB,buy,1,1,1,10/22/2018
VTR,buy,1,1,1,10/22/2018
VNE,buy,1,1,1,10/22/2018
VER,buy,1,1,1,10/22/2018
VER^F,buy,1,1,1,10/22/2018
VRTV,buy,1,1,1,10/22/2018
VZ,buy,1,1,1,10/22/2018
VZA,buy,1,1,1,10/22/2018
VET,buy,1,1,1,10/22/2018
VRS,buy,1,1,1,10/22/2018
VSM,buy,1,1,1,10/22/2018
VVI,buy,1,1,1,10/22/2018
VICI,buy,1,1,1,10/22/2018
VNCE,buy,1,1,1,10/22/2018
VIPS,buy,1,1,1,10/22/2018
ZTR,buy,1,1,1,10/22/2018
VGI,buy,1,1,1,10/22/2018
ZF,buy,1,1,1,10/22/2018
V,buy,1,1,1,10/22/2018
VSH,buy,1,1,1,10/22/2018
VPG,buy,1,1,1,10/22/2018
VSTO,buy,1,1,1,10/22/2018
DYNC,buy,1,1,1,10/22/2018
VST,buy,1,1,1,10/22/2018
VST.WS.A,buy,1,1,1,10/22/2018
VSI,buy,1,1,1,10/22/2018
VSLR,buy,1,1,1,10/22/2018
VMW,buy,1,1,1,10/22/2018
VOC,buy,1,1,1,10/22/2018
VCRA,buy,1,1,1,10/22/2018
VG,buy,1,1,1,10/22/2018
VNO,buy,1,1,1,10/22/2018
VNO^K,buy,1,1,1,10/22/2018
VNO^L,buy,1,1,1,10/22/2018
VNO^M,buy,1,1,1,10/22/2018
VJET,buy,1,1,1,10/22/2018
IAE,buy,1,1,1,10/22/2018
IHD,buy,1,1,1,10/22/2018
VOYA,buy,1,1,1,10/22/2018
IGA,buy,1,1,1,10/22/2018
IGD,buy,1,1,1,10/22/2018
IDE,buy,1,1,1,10/22/2018
IID,buy,1,1,1,10/22/2018
IRR,buy,1,1,1,10/22/2018
PPR,buy,1,1,1,10/22/2018
VMC,buy,1,1,1,10/22/2018
WTI,buy,1,1,1,10/22/2018
WPC,buy,1,1,1,10/22/2018
WRB,buy,1,1,1,10/22/2018
WRB^B,buy,1,1,1,10/22/2018
WRB^C,buy,1,1,1,10/22/2018
WRB^D,buy,1,1,1,10/22/2018
WRB^E,buy,1,1,1,10/22/2018
GRA,buy,1,1,1,10/22/2018
GWW,buy,1,1,1,10/22/2018
WNC,buy,1,1,1,10/22/2018
WBC,buy,1,1,1,10/22/2018
WDR,buy,1,1,1,10/22/2018
WAGE,buy,1,1,1,10/22/2018
WD,buy,1,1,1,10/22/2018
WMT,buy,1,1,1,10/22/2018
DIS,buy,1,1,1,10/22/2018
HCC,buy,1,1,1,10/22/2018
WPG,buy,1,1,1,10/22/2018
WPG^H,buy,1,1,1,10/22/2018
WPG^I,buy,1,1,1,10/22/2018
WRE,buy,1,1,1,10/22/2018
WCN,buy,1,1,1,10/22/2018
WM,buy,1,1,1,10/22/2018
WAT,buy,1,1,1,10/22/2018
WSO,buy,1,1,1,10/22/2018
WSO.B,buy,1,1,1,10/22/2018
WTS,buy,1,1,1,10/22/2018
W,buy,1,1,1,10/22/2018
WFT,buy,1,1,1,10/22/2018
WBS,buy,1,1,1,10/22/2018
WBS^F,buy,1,1,1,10/22/2018
WEC,buy,1,1,1,10/22/2018
WRI,buy,1,1,1,10/22/2018
WMK,buy,1,1,1,10/22/2018
WBT,buy,1,1,1,10/22/2018
WCG,buy,1,1,1,10/22/2018
WFC,buy,1,1,1,10/22/2018
WFC.WS,buy,1,1,1,10/22/2018
WFC^L,buy,1,1,1,10/22/2018
WFC^N,buy,1,1,1,10/22/2018
WFC^O,buy,1,1,1,10/22/2018
WFC^P,buy,1,1,1,10/22/2018
WFC^Q,buy,1,1,1,10/22/2018
WFC^R,buy,1,1,1,10/22/2018
WFC^T,buy,1,1,1,10/22/2018
WFC^V,buy,1,1,1,10/22/2018
WFC^W,buy,1,1,1,10/22/2018
WFC^X,buy,1,1,1,10/22/2018
WFC^Y,buy,1,1,1,10/22/2018
WFE^A,buy,1,1,1,10/22/2018
EOD,buy,1,1,1,10/22/2018
WELL,buy,1,1,1,10/22/2018
WELL^I,buy,1,1,1,10/22/2018
WAIR,buy,1,1,1,10/22/2018
WCC,buy,1,1,1,10/22/2018
WST,buy,1,1,1,10/22/2018
WAL,buy,1,1,1,10/22/2018
WALA,buy,1,1,1,10/22/2018
WEA,buy,1,1,1,10/22/2018
TLI,buy,1,1,1,10/22/2018
EMD,buy,1,1,1,10/22/2018
GDO,buy,1,1,1,10/22/2018
EHI,buy,1,1,1,10/22/2018
HIX,buy,1,1,1,10/22/2018
HIO,buy,1,1,1,10/22/2018
HYI,buy,1,1,1,10/22/2018
SBI,buy,1,1,1,10/22/2018
IGI,buy,1,1,1,10/22/2018
PAI,buy,1,1,1,10/22/2018
MMU,buy,1,1,1,10/22/2018
WMC,buy,1,1,1,10/22/2018
DMO,buy,1,1,1,10/22/2018
MTT,buy,1,1,1,10/22/2018
MHF,buy,1,1,1,10/22/2018
MNP,buy,1,1,1,10/22/2018
GFY,buy,1,1,1,10/22/2018
WIW,buy,1,1,1,10/22/2018
WIA,buy,1,1,1,10/22/2018
WGP,buy,1,1,1,10/22/2018
WES,buy,1,1,1,10/22/2018
WU,buy,1,1,1,10/22/2018
WAB,buy,1,1,1,10/22/2018
WLK,buy,1,1,1,10/22/2018
WLKP,buy,1,1,1,10/22/2018
WBK,buy,1,1,1,10/22/2018
WRK,buy,1,1,1,10/22/2018
WHG,buy,1,1,1,10/22/2018
WEX,buy,1,1,1,10/22/2018
WY,buy,1,1,1,10/22/2018
WPM,buy,1,1,1,10/22/2018
WHR,buy,1,1,1,10/22/2018
WTM,buy,1,1,1,10/22/2018
WSR,buy,1,1,1,10/22/2018
WLL,buy,1,1,1,10/22/2018
WOW,buy,1,1,1,10/22/2018
WRD,buy,1,1,1,10/22/2018
WMB,buy,1,1,1,10/22/2018
WSM,buy,1,1,1,10/22/2018
WGO,buy,1,1,1,10/22/2018
WIT,buy,1,1,1,10/22/2018
WNS,buy,1,1,1,10/22/2018
WWW,buy,1,1,1,10/22/2018
WF,buy,1,1,1,10/22/2018
WK,buy,1,1,1,10/22/2018
INT,buy,1,1,1,10/22/2018
WWE,buy,1,1,1,10/22/2018
WP,buy,1,1,1,10/22/2018
WOR,buy,1,1,1,10/22/2018
WPP,buy,1,1,1,10/22/2018
WPX,buy,1,1,1,10/22/2018
WYND,buy,1,1,1,10/22/2018
WH,buy,1,1,1,10/22/2018
XYF,buy,1,1,1,10/22/2018
XFLT,buy,1,1,1,10/22/2018
XHR,buy,1,1,1,10/22/2018
XRX,buy,1,1,1,10/22/2018
XIN,buy,1,1,1,10/22/2018
XOXO,buy,1,1,1,10/22/2018
XPO,buy,1,1,1,10/22/2018
XYL,buy,1,1,1,10/22/2018
AUY,buy,1,1,1,10/22/2018
YELP,buy,1,1,1,10/22/2018
YEXT,buy,1,1,1,10/22/2018
YRD,buy,1,1,1,10/22/2018
YPF,buy,1,1,1,10/22/2018
YUMC,buy,1,1,1,10/22/2018
YUM,buy,1,1,1,10/22/2018
ZAYO,buy,1,1,1,10/22/2018
ZEN,buy,1,1,1,10/22/2018
ZBH,buy,1,1,1,10/22/2018
ZB^A,buy,1,1,1,10/22/2018
ZB^G,buy,1,1,1,10/22/2018
ZB^H,buy,1,1,1,10/22/2018
ZBK,buy,1,1,1,10/22/2018
ZOES,buy,1,1,1,10/22/2018
ZTS,buy,1,1,1,10/22/2018
ZTO,buy,1,1,1,10/22/2018
ZUO,buy,1,1,1,10/22/2018
ZYME,buy,1,1,1,10/22/2018
YI,buy,1,1,1,10/22/2018
PIH,buy,1,1,1,10/22/2018
PIHPP,buy,1,1,1,10/22/2018
TURN,buy,1,1,1,10/22/2018
FLWS,buy,1,1,1,10/22/2018
FCCY,buy,1,1,1,10/22/2018
SRCE,buy,1,1,1,10/22/2018
VNET,buy,1,1,1,10/22/2018
TWOU,buy,1,1,1,10/22/2018
TPNL,buy,1,1,1,10/22/2018
JOBS,buy,1,1,1,10/22/2018
EGHT,buy,1,1,1,10/22/2018
AAON,buy,1,1,1,10/22/2018
ABEO,buy,1,1,1,10/22/2018
ABEOW,buy,1,1,1,10/22/2018
ABIL,buy,1,1,1,10/22/2018
ABMD,buy,1,1,1,10/22/2018
AXAS,buy,1,1,1,10/22/2018
ACIU,buy,1,1,1,10/22/2018
ACIA,buy,1,1,1,10/22/2018
ACTG,buy,1,1,1,10/22/2018
ACHC,buy,1,1,1,10/22/2018
ACAD,buy,1,1,1,10/22/2018
ACST,buy,1,1,1,10/22/2018
AXDX,buy,1,1,1,10/22/2018
XLRN,buy,1,1,1,10/22/2018
ANCX,buy,1,1,1,10/22/2018
ARAY,buy,1,1,1,10/22/2018
ACRX,buy,1,1,1,10/22/2018
ACER,buy,1,1,1,10/22/2018
ACET,buy,1,1,1,10/22/2018
AKAO,buy,1,1,1,10/22/2018
ACHV,buy,1,1,1,10/22/2018
ACHN,buy,1,1,1,10/22/2018
ACIW,buy,1,1,1,10/22/2018
ACRS,buy,1,1,1,10/22/2018
ACMR,buy,1,1,1,10/22/2018
ACNB,buy,1,1,1,10/22/2018
ACOR,buy,1,1,1,10/22/2018
ATVI,buy,1,1,1,10/22/2018
ADMS,buy,1,1,1,10/22/2018
ADMP,buy,1,1,1,10/22/2018
ADAP,buy,1,1,1,10/22/2018
ADUS,buy,1,1,1,10/22/2018
AEY,buy,1,1,1,10/22/2018
IOTS,buy,1,1,1,10/22/2018
ADIL,buy,1,1,1,10/22/2018
ADILW,buy,1,1,1,10/22/2018
ADMA,buy,1,1,1,10/22/2018
ADBE,buy,1,1,1,10/22/2018
ADOM,buy,1,1,1,10/22/2018
ADTN,buy,1,1,1,10/22/2018
ADRO,buy,1,1,1,10/22/2018
ADES,buy,1,1,1,10/22/2018
AEIS,buy,1,1,1,10/22/2018
AMD,buy,1,1,1,10/22/2018
ADXS,buy,1,1,1,10/22/2018
ADVM,buy,1,1,1,10/22/2018
DWMC,buy,1,1,1,10/22/2018
DWSH,buy,1,1,1,10/22/2018
ACT,buy,1,1,1,10/22/2018
AEGN,buy,1,1,1,10/22/2018
AGLE,buy,1,1,1,10/22/2018
AEHR,buy,1,1,1,10/22/2018
AMTX,buy,1,1,1,10/22/2018
AERI,buy,1,1,1,10/22/2018
AVAV,buy,1,1,1,10/22/2018
ARPO,buy,1,1,1,10/22/2018
AEZS,buy,1,1,1,10/22/2018
AEMD,buy,1,1,1,10/22/2018
GNMX,buy,1,1,1,10/22/2018
AFMD,buy,1,1,1,10/22/2018
AGEN,buy,1,1,1,10/22/2018
AGRX,buy,1,1,1,10/22/2018
AGYS,buy,1,1,1,10/22/2018
AGIO,buy,1,1,1,10/22/2018
AGMH,buy,1,1,1,10/22/2018
AGNC,buy,1,1,1,10/22/2018
AGNCB,buy,1,1,1,10/22/2018
AGNCN,buy,1,1,1,10/22/2018
AGFS,buy,1,1,1,10/22/2018
AGFSW,buy,1,1,1,10/22/2018
ALRN,buy,1,1,1,10/22/2018
AIMT,buy,1,1,1,10/22/2018
AIRT,buy,1,1,1,10/22/2018
ATSG,buy,1,1,1,10/22/2018
AIRG,buy,1,1,1,10/22/2018
AMCN,buy,1,1,1,10/22/2018
AKAM,buy,1,1,1,10/22/2018
AKTX,buy,1,1,1,10/22/2018
AKCA,buy,1,1,1,10/22/2018
AKBA,buy,1,1,1,10/22/2018
AKER,buy,1,1,1,10/22/2018
AKRX,buy,1,1,1,10/22/2018
AKTS,buy,1,1,1,10/22/2018
ALRM,buy,1,1,1,10/22/2018
ALSK,buy,1,1,1,10/22/2018
ALACU,buy,1,1,1,10/22/2018
ALBO,buy,1,1,1,10/22/2018
ABDC,buy,1,1,1,10/22/2018
ALDR,buy,1,1,1,10/22/2018
ALDX,buy,1,1,1,10/22/2018
ALXN,buy,1,1,1,10/22/2018
ALCO,buy,1,1,1,10/22/2018
ALGN,buy,1,1,1,10/22/2018
ALIM,buy,1,1,1,10/22/2018
ALJJ,buy,1,1,1,10/22/2018
ALKS,buy,1,1,1,10/22/2018
ALLK,buy,1,1,1,10/22/2018
ABTX,buy,1,1,1,10/22/2018
ALGT,buy,1,1,1,10/22/2018
ALGR,buy,1,1,1,10/22/2018
ALGRR,buy,1,1,1,10/22/2018
ALGRU,buy,1,1,1,10/22/2018
ALGRW,buy,1,1,1,10/22/2018
ALNA,buy,1,1,1,10/22/2018
AMMA,buy,1,1,1,10/22/2018
ARLP,buy,1,1,1,10/22/2018
AHPI,buy,1,1,1,10/22/2018
AMOT,buy,1,1,1,10/22/2018
ALQA,buy,1,1,1,10/22/2018
ALLO,buy,1,1,1,10/22/2018
ALLT,buy,1,1,1,10/22/2018
MDRX,buy,1,1,1,10/22/2018
ALNY,buy,1,1,1,10/22/2018
AOSL,buy,1,1,1,10/22/2018
GOOG,buy,1,1,1,10/22/2018
GOOGL,buy,1,1,1,10/22/2018
SMCP,buy,1,1,1,10/22/2018
ATEC,buy,1,1,1,10/22/2018
ALPN,buy,1,1,1,10/22/2018
AMR,buy,1,1,1,10/22/2018
AMRWW,buy,1,1,1,10/22/2018
AABA,buy,1,1,1,10/22/2018
ALTR,buy,1,1,1,10/22/2018
ALT,buy,1,1,1,10/22/2018
ASPS,buy,1,1,1,10/22/2018
AIMC,buy,1,1,1,10/22/2018
AMAG,buy,1,1,1,10/22/2018
AMAL,buy,1,1,1,10/22/2018
AMRN,buy,1,1,1,10/22/2018
AMRK,buy,1,1,1,10/22/2018
AMZN,buy,1,1,1,10/22/2018
AMBC,buy,1,1,1,10/22/2018
AMBCW,buy,1,1,1,10/22/2018
AMBA,buy,1,1,1,10/22/2018
AMCX,buy,1,1,1,10/22/2018
DOX,buy,1,1,1,10/22/2018
AMDA,buy,1,1,1,10/22/2018
AMED,buy,1,1,1,10/22/2018
UHAL,buy,1,1,1,10/22/2018
AMRH,buy,1,1,1,10/22/2018
AMRHW,buy,1,1,1,10/22/2018
ATAX,buy,1,1,1,10/22/2018
AMOV,buy,1,1,1,10/22/2018
AAL,buy,1,1,1,10/22/2018
AETI,buy,1,1,1,10/22/2018
AFIN,buy,1,1,1,10/22/2018
AMNB,buy,1,1,1,10/22/2018
ANAT,buy,1,1,1,10/22/2018
AOBC,buy,1,1,1,10/22/2018
APEI,buy,1,1,1,10/22/2018
ARII,buy,1,1,1,10/22/2018
AMRB,buy,1,1,1,10/22/2018
AMSWA,buy,1,1,1,10/22/2018
AMSC,buy,1,1,1,10/22/2018
AMWD,buy,1,1,1,10/22/2018
CRMT,buy,1,1,1,10/22/2018
ABCB,buy,1,1,1,10/22/2018
AMSF,buy,1,1,1,10/22/2018
ASRV,buy,1,1,1,10/22/2018
ASRVP,buy,1,1,1,10/22/2018
ATLO,buy,1,1,1,10/22/2018
AMGN,buy,1,1,1,10/22/2018
FOLD,buy,1,1,1,10/22/2018
AMKR,buy,1,1,1,10/22/2018
AMPH,buy,1,1,1,10/22/2018
IBUY,buy,1,1,1,10/22/2018
ASYS,buy,1,1,1,10/22/2018
AFSI,buy,1,1,1,10/22/2018
AMRS,buy,1,1,1,10/22/2018
ADI,buy,1,1,1,10/22/2018
ANAB,buy,1,1,1,10/22/2018
AVXL,buy,1,1,1,10/22/2018
ANCB,buy,1,1,1,10/22/2018
ANGI,buy,1,1,1,10/22/2018
ANGO,buy,1,1,1,10/22/2018
ANIP,buy,1,1,1,10/22/2018
ANIK,buy,1,1,1,10/22/2018
ANIX,buy,1,1,1,10/22/2018
ANSS,buy,1,1,1,10/22/2018
ATRS,buy,1,1,1,10/22/2018
APLS,buy,1,1,1,10/22/2018
APOG,buy,1,1,1,10/22/2018
APEN,buy,1,1,1,10/22/2018
AINV,buy,1,1,1,10/22/2018
AMEH,buy,1,1,1,10/22/2018
APPF,buy,1,1,1,10/22/2018
APPN,buy,1,1,1,10/22/2018
AAPL,buy,1,1,1,10/22/2018
ARCI,buy,1,1,1,10/22/2018
APDN,buy,1,1,1,10/22/2018
APDNW,buy,1,1,1,10/22/2018
AGTC,buy,1,1,1,10/22/2018
AMAT,buy,1,1,1,10/22/2018
AAOI,buy,1,1,1,10/22/2018
AREX,buy,1,1,1,10/22/2018
APTI,buy,1,1,1,10/22/2018
APRI,buy,1,1,1,10/22/2018
APVO,buy,1,1,1,10/22/2018
APTX,buy,1,1,1,10/22/2018
APTO,buy,1,1,1,10/22/2018
AQMS,buy,1,1,1,10/22/2018
AQB,buy,1,1,1,10/22/2018
AQST,buy,1,1,1,10/22/2018
AQXP,buy,1,1,1,10/22/2018
ARDM,buy,1,1,1,10/22/2018
PETX,buy,1,1,1,10/22/2018
ARAV,buy,1,1,1,10/22/2018
ABUS,buy,1,1,1,10/22/2018
ARCW,buy,1,1,1,10/22/2018
ABIO,buy,1,1,1,10/22/2018
RKDA,buy,1,1,1,10/22/2018
ARCB,buy,1,1,1,10/22/2018
ACGL,buy,1,1,1,10/22/2018
ACGLO,buy,1,1,1,10/22/2018
ACGLP,buy,1,1,1,10/22/2018
FUV,buy,1,1,1,10/22/2018
ARCE,buy,1,1,1,10/22/2018
ARCT,buy,1,1,1,10/22/2018
ARDX,buy,1,1,1,10/22/2018
ARNA,buy,1,1,1,10/22/2018
ARCC,buy,1,1,1,10/22/2018
ARGX,buy,1,1,1,10/22/2018
ARDS,buy,1,1,1,10/22/2018
ARKR,buy,1,1,1,10/22/2018
ARTX,buy,1,1,1,10/22/2018
ARQL,buy,1,1,1,10/22/2018
ARRY,buy,1,1,1,10/22/2018
ARRS,buy,1,1,1,10/22/2018
DWCR,buy,1,1,1,10/22/2018
DWAT,buy,1,1,1,10/22/2018
AROW,buy,1,1,1,10/22/2018
ARWR,buy,1,1,1,10/22/2018
ASNS,buy,1,1,1,10/22/2018
ARTNA,buy,1,1,1,10/22/2018
ARTW,buy,1,1,1,10/22/2018
ARVN,buy,1,1,1,10/22/2018
ARYAU,buy,1,1,1,10/22/2018
ASNA,buy,1,1,1,10/22/2018
ASND,buy,1,1,1,10/22/2018
ASCMA,buy,1,1,1,10/22/2018
APWC,buy,1,1,1,10/22/2018
ASLN,buy,1,1,1,10/22/2018
ASML,buy,1,1,1,10/22/2018
ASPU,buy,1,1,1,10/22/2018
AZPN,buy,1,1,1,10/22/2018
ASMB,buy,1,1,1,10/22/2018
