Ticker,Company Name,3/31/1979,6/30/1979,9/30/1979,12/31/1979,3/31/1980,6/30/1980,9/30/1980,12/31/1980,3/31/1981,6/30/1981,9/30/1981,12/31/1981,3/31/1982,6/30/1982,9/30/1982,12/31/1982,3/31/1983,6/30/1983,9/30/1983,12/31/1983,3/31/1984,6/30/1984,9/30/1984,12/31/1984,3/31/1985,6/30/1985,9/30/1985,12/31/1985,3/31/1986,6/30/1986,9/30/1986,12/31/1986,3/31/1987,6/30/1987,9/30/1987,12/31/1987,3/31/1988,6/30/1988,9/30/1988,12/31/1988,3/31/1989,6/30/1989,9/30/1989,12/31/1989,3/31/1990,6/30/1990,9/30/1990,12/31/1990,3/31/1991,6/30/1991,9/30/1991,12/31/1991,3/31/1992,6/30/1992,9/30/1992,12/31/1992,3/31/1993,6/30/1993,9/30/1993,12/31/1993,3/31/1994,6/30/1994,9/30/1994,12/31/1994,3/31/1995,6/30/1995,9/30/1995,12/31/1995,3/31/1996,6/30/1996,9/30/1996,12/31/1996,3/31/1997,6/30/1997,9/30/1997,12/31/1997,3/31/1998,6/30/1998,9/30/1998,12/31/1998,3/31/1999,6/30/1999,9/30/1999,12/31/1999,3/31/2000,6/30/2000,9/30/2000,12/31/2000,3/31/2001,6/30/2001,9/30/2001,12/31/2001,3/31/2002,6/30/2002,9/30/2002,12/31/2002,3/31/2003,6/30/2003,9/30/2003,12/31/2003,3/31/2004,6/30/2004,9/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018
HCBK,Hudson City Bancorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,474.36","7,595.45","7,285.72","7,180.85","6,652.76","6,498.96","7,522.10","8,135.71","8,180.39","7,920.87","7,816.78","8,494.18","8,229.71","9,173.23","9,925.77","9,240.53","8,659.11","9,485.67","9,582.79","9,587.99","9,797.41","8,704.81","8,319.09","6,075.74","5,431.51","6,098.59","6,547.03","6,690.73","6,930.62","7,356.37","6,875.92","6,891.64","6,897.05","6,981.41","7,212.55","6,986.58","7,118.20","7,465.78","7,017.94","6,640.34","6,450.76","6,540.51","6,071.82","6,456.25","6,129.97","5,976.96","6,708.93","5,783.36","6,057.26","5,098.38","5,019.37","4,808.75","4,313.66","4,345.34","3,275.79","2,985.67","3,297.18","2,948.60","3,296.73","3,550.55","3,613.81","3,865.82","3,728.51","3,274.42","3,364.21","3,353.64","3,797.28","4,198.67","4,484.37","4,257.24","4,294.22","4,516.20","4,505.66","4,563.76","4,378.89","4,491.56","4,850.89","5,056.97","4,856.17","4,776.91","4,745.20","4,935.43","4,982.99","4,776.91","5,019.98","5,194.36","5,263.33","5,165.80","5,197.52","5,155.34","5,218.91","5,139.60","5,102.58","5,176.61","5,351.10","5,352.56","4,744.31","5,162.41","5,543.52","4,924.64","5,041.14","5,231.75","5,459.44","4,924.62","5,385.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WELL,Welltower Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,911.60","3,345.68","3,391.91","3,777.78","3,806.17","3,789.50","4,451.83","4,778.74","4,985.20","5,314.59","5,480.18","5,451.89","5,289.52","5,210.79","5,601.24","5,564.09","5,346.74","5,227.60","5,623.51","5,724.03","6,272.50","6,770.70","6,253.77","6,908.28","7,117.09","7,696.24","9,255.56","9,490.30","9,401.70","9,267.37","9,329.23","9,042.70","8,304.52","9,349.68","9,521.21","10,348.65","10,857.26","11,447.37","11,736.32","12,107.89","11,860.48","12,510.07","13,353.38","13,247.82","14,730.92","15,162.08","15,292.67","15,915.91","16,318.42","16,704.24","17,742.10","19,586.59","19,145.89","18,864.45","18,149.61","17,592.42","17,861.58","18,568.82","16,162.69","15,464.11","16,719.82","17,032.90","17,336.09","18,351.24","19,290.46","19,119.61","19,412.49","20,851.47","20,197.28","23,027.55","24,136.47","24,795.09","26,852.88","26,663.87","27,084.05","25,214.49","24,635.05","23,011.65","24,322.99","22,291.91","23,829.65","22,826.78","22,361.68","24,074.46","22,018.41","22,650.89","24,708.13","24,736.64","24,600.53","27,192.31","28,320.41","27,469.98","26,761.30","24,527.91","22,759.76","24,264.27","24,035.87","25,515.00","25,818.42","26,044.45","26,445.47","27,610.52","27,071.96","27,009.25","25,924.75","24,798.10","24,983.27","23,705.35","22,292.77","19,515.93","20,246.38","19,878.13","21,444.13","23,322.56","23,289.08","24,818.12","23,928.97"
HCP,HCP Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,502.44","8,385.75","8,047.50","7,472.01","8,472.66","9,044.13","10,020.46","7,471.02","5,222.34","7,016.17","5,896.92","4,633.29","4,533.15","5,574.75","6,330.18","5,774.28","7,019.60","8,281.22","8,424.79","8,673.95","9,175.25","8,952.47","8,310.49","8,456.83","9,696.89","9,442.03","9,365.60","9,933.03","10,924.80","10,920.52","11,156.17","11,165.48","10,621.11","13,424.49","13,756.50","14,098.42","15,233.21","15,907.75","15,404.66","14,897.13","14,913.37","15,179.63","14,275.70","16,250.35","15,761.01","16,927.59","17,172.74","16,176.08","16,550.31","17,384.96","17,132.50","18,894.35","20,277.83","19,697.97","19,105.23","20,049.13","20,365.57","20,454.54","21,011.65","22,161.17","22,645.66","24,208.06","21,533.55","20,651.84","19,964.97","18,564.82","18,665.09","18,918.77","16,777.12","16,596.53","17,889.71","17,724.48","17,767.49","19,173.68","19,129.77","18,960.23","19,028.96","19,880.71","18,219.78","20,174.36","20,574.98","20,221.35","21,718.55","19,517.92","19,909.57","18,564.14","17,876.09","16,866.17","17,869.72","17,143.47","17,231.37","17,208.24","16,522.94","17,783.21","16,713.61","13,770.44","15,207.01","15,790.46","15,353.18","16,525.57","18,323.86","18,390.04","17,744.77","16,014.72","13,807.73","13,896.57","14,177.12","15,332.05","14,653.12","14,689.67","14,684.98","14,985.40","14,842.58","13,979.70","13,053.24","12,119.86","12,401.29","12,242.89","11,304.02","10,158.60","10,911.71","10,972.78","11,259.31","12,131.01","12,168.60","12,699.50","12,365.93"
HCR,Manor Care Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,180.02","3,256.68","2,528.42","2,685.86","1,841.43","1,713.95","1,391.08",715.92,"1,604.35","2,109.48","2,085.96","3,266.69","2,897.28","2,427.17","2,367.07","2,307.06","2,210.44","1,793.04","1,814.37","2,251.13","2,672.34","3,081.50","3,152.77","2,904.89","2,620.03","3,062.50","2,970.95","2,929.68","3,133.72","2,884.17","3,357.12","3,432.27","3,280.47","3,303.20","3,024.94","2,934.03","3,119.47","3,146.36","3,078.30","3,255.44","3,506.80","3,464.24","3,669.22","3,707.15","3,683.68","3,845.10","3,851.00","3,548.57","3,514.15","3,469.78","3,469.78","3,879.92","3,901.78","3,976.11","4,748.00","4,975.56","4,784.39","4,642.41","4,681.99","4,719.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HD,Home Depot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,190.88","1,443.04","1,296.36","1,588.77","1,832.80","2,971.02","2,664.13","2,812.60","3,540.46","6,744.80","3,552.64","4,560.89","6,891.48","9,460.65","11,439.60","14,224.73","13,752.45","22,229.62","18,325.91","22,457.05","28,222.02","19,521.16","17,251.20","17,749.88","18,375.52","19,039.73","18,992.19","20,854.79","20,061.40","19,406.78","19,014.03","22,781.81","22,857.16","25,869.02","27,314.06","24,088.22","26,011.17","50,368.14","38,130.54","43,106.52","49,627.23","61,030.83","58,085.18","95,647.07","91,765.84","95,479.78","101,780.62","158,287.53","148,502.48","115,538.19","122,881.97","106,059.05","100,046.95","108,630.85","89,662.44","119,533.62","113,909.61","86,495.59","61,495.41","55,864.71","56,655.46","76,096.91","75,399.65","80,747.42","85,002.07","78,241.57","86,061.52","93,855.12","90,605.10","87,882.12","82,838.93","76,352.48","84,944.02","83,492.74","93,387.38","86,540.55","81,632.15","87,839.10","89,422.95","85,991.10","86,139.80","89,538.65","89,584.89","84,565.59","80,732.29","73,976.82","71,744.49","70,876.37","74,862.91","77,050.80","78,371.79","81,961.38","83,145.08","80,798.08","72,360.72","74,586.29","76,555.83","77,682.49","73,378.86","75,629.38","54,823.60","53,251.90","48,198.34","45,464.40","51,708.58","44,806.23","47,202.65","48,673.01","46,239.36","39,744.21","40,439.99","46,023.18","43,973.28","40,066.81","39,251.55","39,029.44","36,503.21","35,418.12","39,944.99","44,644.51","39,284.46","40,251.22","44,186.07","46,485.65","45,409.40","42,767.34","46,636.68","49,192.92","47,628.54","53,052.85","54,779.61","59,656.44","57,336.56","47,167.54","47,906.89","46,747.45","52,756.74","51,457.80","50,308.74","57,457.06","60,259.45","61,406.62","60,113.91","59,368.26","57,977.94","57,671.11","55,617.12","53,149.14","51,418.28","56,001.65","60,460.30","64,807.52","68,430.20","73,332.39","76,635.41","78,974.05","75,522.86","81,109.78","79,869.94","85,547.33","91,004.27","92,526.79","97,291.30","92,476.82","100,057.38","102,419.76","104,333.59","108,717.24","114,906.21","113,167.87","115,446.71","106,702.68","108,650.80","111,572.99","113,601.67","115,953.41","108,222.24","115,516.86","109,306.23","108,777.39","109,723.91","110,722.27","110,571.83","125,843.71","123,474.88","131,254.31","130,992.00","138,332.30","137,607.50","151,220.65","148,533.03","138,898.45","144,731.91","144,355.20","152,019.16","149,546.64","148,301.06","158,766.49","169,743.91","167,677.26","159,448.71","157,369.39","167,181.25","167,562.40","164,358.20","158,847.25","171,971.53","165,715.18","158,993.66","150,752.38","157,630.03","163,331.03","167,594.59","176,523.71","176,636.49","186,851.70","183,751.47","183,619.80","179,071.20","179,394.39","195,781.32","193,631.04","210,029.76","221,371.04","232,642.20","211,068.66","206,401.92","213,259.20","215,278.70","225,145.40","226,160.40","229,881.65","237,186.75"
HD (Hudson),Hudson Bay Mining & Sme.,205.88,193.25,242.45,260.13,210.93,243.76,272.75,318.21,289.22,262.65,194.46,210.93,156.58,111.12,111.12,9.43,149.68,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDL,Handleman Co.,65.10,50.06,57.34,54.57,37.33,48.49,54.68,60.89,69.82,77.07,59.80,67.05,58.14,58.14,62.13,85.06,126.50,145.93,147.41,269.52,179.76,220.03,233.72,272.53,324.21,373.65,291.61,401.09,502.03,480.60,363.69,398.83,372.12,411.22,471.39,292.08,409.17,437.86,455.83,458.20,629.82,625.28,693.79,685.40,606.04,524.26,323.73,422.22,400.00,443.73,582.28,520.07,482.50,440.91,386.15,469.37,506.57,438.70,375.91,442.75,371.86,339.66,360.43,381.66,360.48,323.55,298.23,193.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HES,Hess Corporation,,,,,,,,,,,,,,,,,,,,,,"2,328.74","2,402.04","2,019.13","2,589.63","2,353.13","2,323.13","2,262.76","1,652.05","1,672.28","1,848.15","1,973.32","2,628.93","3,190.41","2,963.33","2,042.37","2,441.11","2,119.00","2,172.34","2,582.34","3,034.65","3,004.89","3,389.93","3,939.20","3,832.38","3,573.65","4,131.61","3,757.66","3,787.69","4,165.38","4,580.46","3,850.73","3,000.07","4,188.84","4,433.07","4,258.86","4,897.06","4,537.50","4,907.32","4,178.45","4,162.24","4,580.20","4,323.20","4,243.41","4,591.99","4,545.99","4,523.03","4,929.58","5,114.40","4,994.88","4,925.19","5,387.12","4,918.72","5,097.02","5,655.43","5,018.83","5,328.95","4,963.39","5,247.37","4,495.66","4,597.87","5,376.90","5,547.05","5,146.94","5,860.39","5,594.55","6,030.22","6,436.37","6,961.74","7,202.27","5,684.71","5,543.31","7,055.58","7,339.86","6,057.20","4,910.52","3,979.68","4,422.66","4,505.39","4,778.71","5,877.42","7,128.60","8,111.82","7,550.37","7,941.73","9,201.96","8,882.01","8,645.67","8,571.73","9,832.79","10,880.60","11,805.94","12,771.96","11,620.16","11,398.65","11,798.70","14,401.82","12,867.67","13,308.70","13,390.01","14,019.45","14,818.56","14,832.58","12,842.48","11,619.39","11,894.30","14,133.81","13,937.00","15,179.72","14,890.13","17,569.23","17,974.65","18,789.14","18,706.65","19,417.35","19,515.11","21,155.94","22,771.34","22,751.16","32,219.63","28,951.66","29,873.51","28,420.50","34,228.37","39,662.84","40,754.45","32,748.25","34,065.93","26,703.58","19,588.48","17,620.71","17,490.29","18,132.64","17,832.66","17,735.97","17,929.04","21,777.46","17,578.29","18,052.50","16,545.56","17,484.20","17,902.83","18,957.04","19,787.80","18,901.43","19,231.77","20,531.16","20,859.40","17,467.63","16,528.59","17,595.69","16,503.11","19,416.19","20,700.31","23,029.29","25,804.24","28,359.71","29,340.77","28,916.70","29,171.21","26,850.21","25,399.49","23,293.05","20,168.60","17,830.21","21,263.02","20,468.78","19,306.32","19,136.37","22,071.24","20,135.32","17,809.25","14,928.40","14,843.00","16,110.37","17,256.60","18,346.02","17,847.42","16,944.15","18,088.33","22,938.30","22,712.88","24,571.04","24,766.62","23,141.72","22,825.88","25,561.97","25,703.56","26,558.63","27,884.16","27,387.46","28,018.73","25,483.54","27,016.13","26,116.15","28,095.03","28,687.19","31,072.03","31,100.31","31,111.00","29,024.62","26,098.16","21,803.81","22,069.89","20,177.42","21,460.49","19,399.62","22,103.06","19,404.03","19,220.11","16,958.41","17,065.60","14,370.12","16,135.53","16,879.72","13,869.98","12,159.12","13,744.46","16,676.15","18,883.80","18,980.97","19,034.81","16,991.97","17,195.40","16,980.06","15,190.85","17,718.11","19,722.32","17,154.53","16,286.98","15,326.73","15,523.84","14,589.17","13,943.80","14,156.76","12,364.12","14,899.49","14,032.02","14,578.55","14,955.61","15,913.38","14,309.75","15,593.74","17,556.05","18,612.68","20,046.13","19,668.52","20,180.99","21,451.67"
HET,Harrah's Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.90,706.94,315.33,398.97,525.94,675.78,896.07,742.39,993.63,964.41,"1,255.77","1,867.03","2,550.00","3,259.86","5,194.53","4,678.30","4,030.03","3,033.76","3,442.30","3,162.20","3,844.46","3,998.75","3,002.02","2,489.84","3,020.94","2,906.93","1,903.67","2,047.04","1,729.00","1,816.87","2,265.34","1,907.56","2,482.99","2,354.92","1,357.70","1,603.33","2,432.44","2,830.47","3,568.46","3,288.61","2,268.50","2,443.13","3,210.13","3,058.81","3,449.73","4,192.83","3,030.82","4,157.04","5,040.46","4,986.67","5,388.72","4,344.48","3,914.72","4,426.68","4,637.24","5,518.95","6,171.23","6,054.33","5,931.48","7,540.64","7,129.17","7,394.09","7,354.37","7,472.81","8,177.72","13,221.24","14,444.85","12,760.78","11,980.16","11,114.59","12,513.10","13,105.45","13,530.11","13,221.27","14,393.83","15,073.27","14,039.34","13,176.98","11,127.68","11,544.21","12,351.00","13,819.81","14,632.30","15,398.08","15,725.70","15,718.25","15,760.14","15,918.77","15,946.76","15,925.80","15,819.33","16,021.06","16,303.98","16,551.55","16,517.79","16,754.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFS,HFS Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,621.29","7,760.87","9,288.26","9,181.75","11,889.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,Household Int'l,832.84,933.12,958.88,839.38,712.77,834.88,830.56,758.03,823.92,784.25,691.88,716.64,730.75,886.59,"1,098.39","1,101.56","1,192.75","1,398.40","1,536.40","1,510.96","1,196.96","1,242.28","1,602.62","1,644.38","1,869.52","1,881.67","1,691.32","2,168.57","1,956.51","1,858.40","1,975.07","1,937.46","2,155.10","1,988.19","1,999.35","1,387.62","1,844.87","2,016.87","2,021.00","1,987.56","2,283.78","1,918.40","2,051.99","1,831.73","1,840.19","1,730.35","1,020.63","1,177.04","1,638.00","1,787.15","2,350.00","2,038.57","1,914.25","2,065.28","2,085.65","2,455.20","3,206.28","3,256.02","3,695.41","3,081.84","2,820.78","3,284.40","3,444.30","3,586.87","4,230.51","4,844.91","6,083.13","5,781.14","6,583.17","7,358.93","7,976.93","8,954.25","8,381.22","12,534.02","12,100.01","13,676.58","14,783.33","16,019.15","18,465.30","19,133.25","22,030.03","22,713.83","19,207.34","17,512.72","17,636.62","19,665.03","26,795.73","25,896.81","27,893.21","30,937.26","26,033.24","26,519.89","25,931.47","22,688.99","12,874.96","13,168.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIA,Holiday Corp,497.74,558.53,632.00,593.80,492.64,655.98,897.29,888.79,903.53,"1,020.42",734.86,874.33,"1,027.92","1,049.68","1,218.50","1,385.02","1,503.42","2,138.44","2,107.00","1,805.19","1,611.02","1,563.65","1,381.21","1,546.26","1,440.76","1,542.95","1,358.39","1,528.50","1,661.77","1,513.48","1,638.61","1,681.28","1,942.56",642.39,875.17,655.65,686.44,696.01,700.16,717.42,776.34,"1,308.20","2,121.76","1,920.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIG,Hartford Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,666.46","5,742.11","6,245.11","6,921.70","7,935.03","8,508.31","9,918.91","10,164.37","11,037.83","13,018.92","13,478.42","11,074.54","12,510.88","12,886.04","13,232.58","9,239.13","10,500.36","11,319.20","12,021.45","15,674.73","15,926.71","13,961.82","16,212.03","13,980.41","14,959.01","16,775.16","14,714.60","10,153.90","11,591.60","9,120.67","12,873.38","14,863.24","16,699.82","18,558.68","20,051.46","18,157.19","20,357.11","19,763.81","21,132.51","20,274.01","21,453.29","22,184.66","22,181.69","23,899.16","21,877.09","23,110.95","23,883.61","26,244.11","25,799.55","24,700.17","24,916.49","24,362.99","27,863.34","26,654.00","25,641.67","25,812.32","26,122.65","26,393.43","27,627.49","27,180.60","29,573.48","30,684.40","30,279.81","30,606.44","32,046.30","32,670.12","31,194.47","29,185.35","28,245.02","29,401.38","30,452.38","29,915.71","27,364.15","25,264.52","21,949.37","23,792.61","22,429.52","22,366.58","20,320.95","19,099.03","19,005.63","12,350.04","3,101.89","2,539.82","4,935.38","3,955.51","1,983.90","2,553.05","3,732.74","4,666.68","3,862.84","5,411.33","7,783.91","8,696.19","8,046.43","9,368.38","8,908.77","9,188.36","9,361.22","12,401.95","12,688.02","11,129.50","9,824.33","10,392.57","8,962.02","10,198.25","10,642.61","9,895.48","11,775.89","12,349.35","13,164.13","11,976.69","12,894.92","11,866.55","11,741.88","10,428.32","8,525.72","7,189.40","8,574.72","7,916.34","7,243.28","7,809.36","9,117.31","9,280.20","9,117.97","7,415.35","7,772.45","7,252.23","7,814.16","8,472.24","9,461.54","9,241.00","9,790.75","10,820.44","10,301.23","11,264.23","12,805.92","13,963.88","14,096.09","14,042.32","13,468.98","14,160.63","15,066.70","15,929.57","16,197.82","14,865.51","15,951.63","15,742.48","16,231.18","15,581.83","16,103.47","15,296.64","16,590.77","16,680.33","17,078.02","17,820.17","17,988.44","16,784.61","17,383.42","17,604.17","17,120.51","17,263.28","17,456.45","19,725.88","19,062.13","18,991.60","18,948.56","18,694.60","17,801.65","16,458.13","16,707.99","18,278.83","17,458.43","17,769.20","17,458.43","15,380.82","15,851.71","16,527.15","16,661.85","17,798.83","17,999.03","18,399.42","18,467.42","17,747.30","17,854.37","18,234.64","19,073.43","19,955.08","19,617.66","19,818.44","19,682.58","20,537.10","20,082.67","20,967.62","18,858.73","18,448.13","19,278.87","18,738.17","18,322.90","18,885.52","18,050.54","17,903.62"
HIR,Walker Hiram Gooderham & Worts,679.32,634.00,738.87,816.19,914.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HJ,Howard Johnson Co,259.16,323.18,484.75,548.58,324.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
